id,voting_id,legislador_id,legislador,bloque_id,bloque,provincia_id,provincia,voto
399083,1554,1156,"ABDALA DE MATARAZZO, Norma Amanda",119,"Frente Cívico por Santiago",22,"Santiago del Estero",AFIRMATIVO
399084,1554,930,"AGUAD, Oscar Raúl",6,"Unión Cívica Radical",3,Córdoba,AUSENTE
399085,1554,1247,"AGUILAR, Lino Walter",197,"Compromiso Federal",19,"San Luis",AFIRMATIVO
399086,1554,1036,"ALBARRACIN, Jorge Luis",6,"Unión Cívica Radical",13,Mendoza,AFIRMATIVO
399087,1554,1157,"ALBRIEU, Oscar Edmundo Nicolas",1,"Frente para la Victoria - PJ",16,"Río Negro",AFIRMATIVO
399088,1554,1158,"ALFONSÍN, Ricardo",6,"Unión Cívica Radical",1,"Buenos Aires",AFIRMATIVO
399089,1554,819,"ALONSO, Gumersindo Federico",168,"Frente Cívico - Córdoba",3,Córdoba,AUSENTE
399090,1554,1160,"ALONSO, Laura",183,"Partido Bloquista de San Juan",2,C.A.B.A.,AUSENTE
399091,1554,1248,"ALONSO, María Luz",1,"Frente para la Victoria - PJ",11,"La Pampa",AFIRMATIVO
399092,1554,1161,"ALVAREZ, Elsa María",6,"Unión Cívica Radical",20,"Santa Cruz",AFIRMATIVO
399093,1554,1162,"ALVAREZ, Jorge Mario",6,"Unión Cívica Radical",21,"Santa Fe",AFIRMATIVO
399094,1554,18,"AMADEO, Eduardo Pablo",85,"Frente Renovador",1,"Buenos Aires",AUSENTE
399095,1554,1163,"ARENA, Celia Isabel",1,"Frente para la Victoria - PJ",21,"Santa Fe",AFIRMATIVO
399096,1554,1164,"ARGUMEDO, Alcira Susana",142,"Proyecto Sur",2,C.A.B.A.,AFIRMATIVO
399097,1554,1250,"ARREGUI, Andrés Roberto",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
399098,1554,1166,"ASPIAZU, Lucio Bernardo",6,"Unión Cívica Radical",7,Corrientes,AUSENTE
399099,1554,1251,"ASSEFF, Alberto Emilio",197,"Compromiso Federal",1,"Buenos Aires",AUSENTE
399100,1554,384,"ATANASOF, Alfredo Néstor",182,"Frente Peronista",1,"Buenos Aires",AUSENTE
399101,1554,1252,"AVOSCAN, Herman Horacio",1,"Frente para la Victoria - PJ",16,"Río Negro",AFIRMATIVO
399102,1554,1253,"BALCEDO, María Ester",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
399103,1554,1167,"BARBIERI, Mario Leandro",6,"Unión Cívica Radical",1,"Buenos Aires",AUSENTE
399104,1554,1254,"BARCHETTA, Omar Segundo",66,"Partido Socialista",21,"Santa Fe",AFIRMATIVO
399105,1554,1168,"BARRANDEGUY, Raúl Enrique",1,"Frente para la Victoria - PJ",8,"Entre Ríos",AFIRMATIVO
399106,1554,1255,"BASTERRA, Luis Eugenio",1,"Frente para la Victoria - PJ",9,Formosa,AFIRMATIVO
399107,1554,1256,"BAZZE, Miguel Ángel",6,"Unión Cívica Radical",1,"Buenos Aires",AFIRMATIVO
399108,1554,1047,"BEDANO, Nora Esther",1,"Frente para la Victoria - PJ",3,Córdoba,AFIRMATIVO
399109,1554,1169,"BENEDETTI, Atilio Francisco Salvador",6,"Unión Cívica Radical",8,"Entre Ríos",AFIRMATIVO
399110,1554,1170,"BERNAL, María Eugenia",1,"Frente para la Victoria - PJ",10,Jujuy,AFIRMATIVO
399111,1554,938,"BERTOL, Paula María",183,"Partido Bloquista de San Juan",2,C.A.B.A.,AUSENTE
399112,1554,725,"BERTONE, Rosana Andrea",1,"Frente para la Victoria - PJ",23,"Tierra del Fuego",AFIRMATIVO
399113,1554,1334,"BETTANIN, Juan Carlos",198,"Juntos por Argentina",21,"Santa Fe",AFIRMATIVO
399114,1554,1052,"BIANCHI, Ivana María",197,"Compromiso Federal",19,"San Luis",AFIRMATIVO
399115,1554,1257,"BIANCHI, María del Carmen",1,"Frente para la Victoria - PJ",2,C.A.B.A.,AFIRMATIVO
399116,1554,1053,"BIDEGAIN, Gloria Mercedes",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
399117,1554,1258,"BIELLA CALVET, Bernardo José",184,"U.De.So. Salta",17,Salta,AFIRMATIVO
399118,1554,1171,"BLANCO DE PERALTA, Blanca",1,"Frente para la Victoria - PJ",20,"Santa Cruz",AUSENTE
399119,1554,1259,"BRAWER, Mara",1,"Frente para la Victoria - PJ",2,C.A.B.A.,AFIRMATIVO
399120,1554,943,"BRILLO, José Ricardo",16,"Movimiento Popular Neuquino",15,Neuquén,AFIRMATIVO
399121,1554,1260,"BRIZUELA Y DORIA DE CARA, Olga Inés",6,"Unión Cívica Radical",12,"La Rioja",AFIRMATIVO
399122,1554,1261,"BROMBERG, Isaac Benjamín",1,"Frente para la Victoria - PJ",24,Tucumán,AFIRMATIVO
399123,1554,727,"BROWN, Carlos Ramón",199,Fe,1,"Buenos Aires",AFIRMATIVO
399124,1554,944,"BRUE, Daniel Agustín",119,"Frente Cívico por Santiago",22,"Santiago del Estero",AFIRMATIVO
399125,1554,52,"BULLRICH, Patricia",185,"Unión por Todos",2,C.A.B.A.,AFIRMATIVO
399126,1554,1172,"BURYAILE, Ricardo",6,"Unión Cívica Radical",9,Formosa,AFIRMATIVO
399127,1554,1262,"CALCAGNO Y MAILLMANN, Eric",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
399128,1554,280,"CAMAÑO, Graciela",85,"Frente Renovador",1,"Buenos Aires",AUSENTE
399129,1554,1173,"CARDELLI, Jorge Justo",142,"Proyecto Sur",2,C.A.B.A.,AFIRMATIVO
399130,1554,949,"CARLOTTO, Remo Gerardo",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
399131,1554,1263,"CARMONA, Guillermo Ramón",1,"Frente para la Victoria - PJ",13,Mendoza,AFIRMATIVO
399132,1554,1174,"CARRANZA, Carlos Alberto",85,"Frente Renovador",21,"Santa Fe",AUSENTE
399133,1554,1335,"CARRILLO, María del Carmen",1,"Frente para la Victoria - PJ",24,Tucumán,AFIRMATIVO
399134,1554,404,"CARRIÓ, Elisa María Avelina",186,"Diálogo y Trabajo",2,C.A.B.A.,AUSENTE
399135,1554,1175,"CASAÑAS, Juan Francisco",6,"Unión Cívica Radical",24,Tucumán,AUSENTE
399136,1554,1056,"CASELLES, Graciela María",1,"Frente para la Victoria - PJ",18,"San Juan",AFIRMATIVO
399137,1554,1176,"CASTAÑON, Hugo",6,"Unión Cívica Radical",16,"Río Negro",AUSENTE
399138,1554,1264,"CATALAN MAGNI, Julio César",1,"Frente para la Victoria - PJ",23,"Tierra del Fuego",AFIRMATIVO
399139,1554,1057,"CEJAS, Jorge Alberto",1,"Frente para la Victoria - PJ",16,"Río Negro",AFIRMATIVO
399140,1554,1177,"CHEMES, Jorge Omar",6,"Unión Cívica Radical",8,"Entre Ríos",AUSENTE
399141,1554,1178,"CHIENO, María Elena",1,"Frente para la Victoria - PJ",7,Corrientes,AFIRMATIVO
399142,1554,1265,"CIAMPINI, José Alberto",1,"Frente para la Victoria - PJ",15,Neuquén,AFIRMATIVO
399143,1554,1179,"CICILIANI, Alicia Mabel",66,"Partido Socialista",21,"Santa Fe",AFIRMATIVO
399144,1554,735,"CIGOGNA, Luis Francisco Jorge",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
399145,1554,1266,"CLERI, Marcos",1,"Frente para la Victoria - PJ",21,"Santa Fe",AFIRMATIVO
399146,1554,840,"COMELLI, Alicia Marcela",16,"Movimiento Popular Neuquino",15,Neuquén,AFIRMATIVO
399147,1554,1180,"COMI, Carlos Marcelo",186,"Diálogo y Trabajo",21,"Santa Fe",AUSENTE
399148,1554,510,"CONTI, Diana Beatriz",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
399149,1554,1336,"CONTRERA, Mónica Graciela",1,"Frente para la Victoria - PJ",6,Chubut,AFIRMATIVO
399150,1554,738,"CORDOBA, Stella Maris",1,"Frente para la Victoria - PJ",24,Tucumán,AFIRMATIVO
399151,1554,1059,"CORTINA, Roy",66,"Partido Socialista",2,C.A.B.A.,AUSENTE
399152,1554,1181,"COSTA, Eduardo Raúl",6,"Unión Cívica Radical",20,"Santa Cruz",AUSENTE
399153,1554,1060,"CREMER DE BUSTI, María Cristina",182,"Frente Peronista",8,"Entre Ríos",AUSENTE
399154,1554,1061,"CUCCOVILLO, Ricardo Oscar",66,"Partido Socialista",1,"Buenos Aires",AFIRMATIVO
399155,1554,1182,"CURRILEN, Oscar Rubén",1,"Frente para la Victoria - PJ",6,Chubut,AFIRMATIVO
399156,1554,1063,"DATO, Alfredo Carlos",1,"Frente para la Victoria - PJ",24,Tucumán,AFIRMATIVO
399157,1554,1267,"DE FERRARI RUEDA, Patricia",6,"Unión Cívica Radical",3,Córdoba,AFIRMATIVO
399158,1554,1268,"DE GENNARO, Victor Norberto",187,"Unidad Popular",1,"Buenos Aires",AUSENTE
399159,1554,959,"DE MARCHI, Omar Bruno",11,"Demócrata de Mendoza",13,Mendoza,AFIRMATIVO
399160,1554,960,"DE NARVAEZ, Francisco",182,"Frente Peronista",1,"Buenos Aires",AUSENTE
399161,1554,1269,"DE PEDRO, Eduardo Enrique",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
399162,1554,1183,"DE PRAT GAY, Alfonso",186,"Diálogo y Trabajo",2,C.A.B.A.,AUSENTE
399163,1554,963,"DEPETRI, Edgardo Fernando",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
399164,1554,964,"di TULLIO, Juliana",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
399165,1554,612,"DIAZ BANCALARI, José María",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
399166,1554,965,"DIAZ ROIG, Juan Carlos",1,"Frente para la Victoria - PJ",9,Formosa,AFIRMATIVO
399167,1554,1270,"DOMINGUEZ, Julián Andrés",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
399168,1554,1066,"DONDA PÉREZ, Victoria Analía",175,"Libres del Sur",1,"Buenos Aires",AFIRMATIVO
399169,1554,1184,"DONKIN, Carlos Guillermo",1,"Frente para la Victoria - PJ",9,Formosa,AFIRMATIVO
399170,1554,1271,"DUCLOS, Omar Arnaldo",157,GEN,1,"Buenos Aires",AUSENTE
