id,voting_id,legislador_id,legislador,bloque_id,bloque,provincia_id,provincia,voto
562642,2190,1475,"HORNE, Silvia Renee",225,"Peronismo para la Victoria",16,"Río Negro",NEGATIVO
562643,2190,1476,"HUCZAK, Stella Maris",232,PRO,13,Mendoza,AFIRMATIVO
562644,2190,1591,"HUMMEL, Astrid",232,PRO,21,"Santa Fe",AFIRMATIVO
562645,2190,1477,"HUSS, Juan  Manuel",1,"Frente para la Victoria - PJ",8,"Entre Ríos",AUSENTE
562646,2190,1084,"IGLESIAS, Fernando Adolfo",232,PRO,2,C.A.B.A.,AFIRMATIVO
562647,2190,1478,"IGON, Santiago Nicolás",1,"Frente para la Victoria - PJ",6,Chubut,AUSENTE
562648,2190,1479,"INCICCO, Lucas Ciriaco",232,PRO,21,"Santa Fe",AFIRMATIVO
562649,2190,1592,"INFANTE, Hugo Orlando",119,"Frente Cívico por Santiago",22,"Santiago del Estero",AFIRMATIVO
562650,2190,1480,"KICILLOF, Axel",1,"Frente para la Victoria - PJ",2,C.A.B.A.,AUSENTE
562651,2190,1481,"KIRCHNER, Máximo Carlos",1,"Frente para la Victoria - PJ",20,"Santa Cruz",AUSENTE
562652,2190,1291,"KOSINER, Pablo Francisco Juan",2,Justicialista,17,Salta,AFIRMATIVO
562653,2190,983,"KRONEBERGER, Daniel Ricardo",6,"Unión Cívica Radical",11,"La Pampa",AFIRMATIVO
562654,2190,1593,"LACOSTE, Jorge Enrique",6,"Unión Cívica Radical",8,"Entre Ríos",AFIRMATIVO
562655,2190,1292,"LARROQUE, Andrés",1,"Frente para la Victoria - PJ",2,C.A.B.A.,AUSENTE
562656,2190,1428,"LASPINA, Luciano Andrés",232,PRO,21,"Santa Fe",AFIRMATIVO
562657,2190,1482,"LAVAGNA, Marco",224,"Federal Unidos por una Nueva Argentina",2,C.A.B.A.,NEGATIVO
562658,2190,1594,"LEAVY, Sergio Napoleón",1,"Frente para la Victoria - PJ",17,Salta,AUSENTE
562659,2190,1595,"LEHMANN, María Lucila",171,"Coalición Cívica",21,"Santa Fe",ABSTENCION
562660,2190,1483,"LIPOVETZKY, Daniel Andrés",232,PRO,1,"Buenos Aires",AFIRMATIVO
562661,2190,1485,"LLANOS MASSA, Ana María",1,"Frente para la Victoria - PJ",6,Chubut,AUSENTE
562662,2190,1596,"LLARYORA, Martín Miguel",177,"Córdoba Federal",3,Córdoba,AFIRMATIVO
562663,2190,1487,"LÓPEZ KOENIG, Leandro Gastón",232,PRO,15,Neuquén,AFIRMATIVO
562664,2190,1597,"LÓPEZ, Juan Manuel",171,"Coalición Cívica",2,C.A.B.A.,AFIRMATIVO
562665,2190,1488,"LOSPENNATO, Silvia Gabriela",232,PRO,1,"Buenos Aires",AFIRMATIVO
562666,2190,1293,"LOTTO, Inés Beatriz",1,"Frente para la Victoria - PJ",9,Formosa,AUSENTE
562667,2190,1384,"LOUSTEAU, Martín",235,"Evolución Radical",2,C.A.B.A.,NEGATIVO
562668,2190,1598,"MACHA, Mónica",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
562669,2190,1489,"MACÍAS, Oscar Alberto",2,Justicialista,7,Corrientes,AFIRMATIVO
562670,2190,1490,"MAQUIEYRA, Martín",232,PRO,11,"La Pampa",AFIRMATIVO
562671,2190,1491,"MARCUCCI, Hugo María",6,"Unión Cívica Radical",21,"Santa Fe",AFIRMATIVO
562672,2190,1599,"MARTIARENA, José Luis",2,Justicialista,10,Jujuy,NEGATIVO
562673,2190,1492,"MARTÍNEZ VILLADA, Leonor María",171,"Coalición Cívica",3,Córdoba,AFIRMATIVO
562674,2190,1494,"MARTÍNEZ, Darío",1,"Frente para la Victoria - PJ",15,Neuquén,AUSENTE
562675,2190,1495,"MARTÍNEZ, Silvia Alejandra",6,"Unión Cívica Radical",10,Jujuy,AFIRMATIVO
562676,2190,1496,"MASIN, María Lucila",1,"Frente para la Victoria - PJ",5,Chaco,AUSENTE
562677,2190,1497,"MASSETANI, Vanesa Laura",224,"Federal Unidos por una Nueva Argentina",21,"Santa Fe",NEGATIVO
562678,2190,1499,"MASSOT, Nicolás María",232,PRO,3,Córdoba,AFIRMATIVO
562679,2190,1600,"MATZEN, Lorena",6,"Unión Cívica Radical",16,"Río Negro",AFIRMATIVO
562680,2190,1601,"MEDINA, Gladys",238,"Justicialista por Tucumán",24,Tucumán,ABSTENCION
562681,2190,1602,"MEDINA, Martín Nicolás",232,PRO,1,"Buenos Aires",AFIRMATIVO
562682,2190,1603,"MENDOZA, Josefina",6,"Unión Cívica Radical",1,"Buenos Aires",AFIRMATIVO
562683,2190,1296,"MENDOZA, Mayra Soledad",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
562684,2190,1604,"MENNA, Gustavo",6,"Unión Cívica Radical",6,Chubut,AFIRMATIVO
562685,2190,1500,"MERCADO, Verónica Elizabeth",1,"Frente para la Victoria - PJ",4,Catamarca,AUSENTE
562686,2190,1393,"MESTRE, Diego Matías",6,"Unión Cívica Radical",3,Córdoba,AFIRMATIVO
562687,2190,1501,"MIRANDA, Pedro Rubén",2,Justicialista,13,Mendoza,AUSENTE
562688,2190,992,"MOISÉS, María Carolina",2,Justicialista,10,Jujuy,AUSENTE
562689,2190,1502,"MOLINA, Karina Alejandra",232,PRO,12,"La Rioja",AFIRMATIVO
562690,2190,1605,"MONALDI, Osmar",232,PRO,10,Jujuy,AFIRMATIVO
562691,2190,1503,"MONFORT, Marcelo Alejandro",6,"Unión Cívica Radical",8,"Entre Ríos",AFIRMATIVO
562692,2190,1606,"MONTENEGRO, Guillermo Tristán",232,PRO,1,"Buenos Aires",AFIRMATIVO
562693,2190,1504,"MONZÓ, Emilio",232,PRO,1,"Buenos Aires",AUSENTE
562694,2190,1607,"MORALES, Flavia",226,"Frente de la Concordia Misionero",14,Misiones,AFIRMATIVO
562695,2190,1505,"MORALES, Mariana Elizabet",224,"Federal Unidos por una Nueva Argentina",22,"Santiago del Estero",NEGATIVO
562696,2190,1506,"MOREAU, Cecilia",224,"Federal Unidos por una Nueva Argentina",1,"Buenos Aires",NEGATIVO
562697,2190,169,"MOREAU, Leopoldo Raúl Guido",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
562698,2190,1608,"MOSQUEDA, Juan",2,Justicialista,5,Chaco,AFIRMATIVO
562699,2190,1299,"MOYANO, Juan Facundo",245,"Red por Argentina",1,"Buenos Aires",NEGATIVO
562700,2190,1609,"MUÑOZ, Rosa Rosario",161,"Trabajo y Dignidad",6,Chubut,NEGATIVO
562701,2190,1610,"NAJUL, Claudia Inés",6,"Unión Cívica Radical",13,Mendoza,AFIRMATIVO
562702,2190,1507,"NANNI, Miguel",6,"Unión Cívica Radical",17,Salta,AFIRMATIVO
562703,2190,1301,"NAVARRO, Graciela",119,"Frente Cívico por Santiago",22,"Santiago del Estero",AUSENTE
562704,2190,1508,"NAZARIO, Adriana Mónica",239,"Córdoba Trabajo y Producción",3,Córdoba,AUSENTE
562705,2190,1611,"NEDER, Estela Mary",119,"Frente Cívico por Santiago",22,"Santiago del Estero",AFIRMATIVO
562706,2190,178,"NEGRI, Mario Raúl",6,"Unión Cívica Radical",3,Córdoba,AFIRMATIVO
562707,2190,1509,"NUÑEZ, José Carlos",232,PRO,21,"Santa Fe",AFIRMATIVO
562708,2190,657,"OCAÑA, Maria Graciela",232,PRO,1,"Buenos Aires",AFIRMATIVO
562709,2190,1394,"OLIVARES, Héctor Enrique",6,"Unión Cívica Radical",12,"La Rioja",AFIRMATIVO
562710,2190,1612,"OLIVETO LAGO, Paula Mariana",171,"Coalición Cívica",2,C.A.B.A.,AFIRMATIVO
562711,2190,1221,"OLMEDO, Alfredo Horacio",179,"Salta Somos Todos",17,Salta,ABSTENCION
562712,2190,1510,"ORELLANA, José Fernando",238,"Justicialista por Tucumán",24,Tucumán,ABSTENCION
562713,2190,1511,"PASSO, Marcela Fabiana",224,"Federal Unidos por una Nueva Argentina",1,"Buenos Aires",NEGATIVO
562714,2190,1396,"PASTORI, Luis Mario",6,"Unión Cívica Radical",14,Misiones,AFIRMATIVO
562715,2190,1111,"PASTORIZA, Mirta Ameliana",119,"Frente Cívico por Santiago",22,"Santiago del Estero",AUSENTE
562721,2190,1515,"PEÑALOZA MARIANETTI, María Florencia",240,"Somos San Juan",18,"San Juan",AFIRMATIVO
562716,2190,1513,"PEREYRA, Juan Manuel",228,"Concertación FORJA",3,Córdoba,AUSENTE
562717,2190,1398,"PÉREZ, Martín Alejandro",1,"Frente para la Victoria - PJ",23,"Tierra del Fuego",AUSENTE
562718,2190,1514,"PÉREZ, Raúl Joaquín",224,"Federal Unidos por una Nueva Argentina",1,"Buenos Aires",NEGATIVO
562719,2190,1613,"PERTILE, Elda",2,Justicialista,5,Chaco,AFIRMATIVO
562720,2190,1399,"PETRI, Luis Alfonso",6,"Unión Cívica Radical",13,Mendoza,AFIRMATIVO
562722,2190,1614,"PICCOLOMINI, María Carla",232,PRO,1,"Buenos Aires",AFIRMATIVO
562723,2190,1307,"PIETRAGALLA CORTI, Horacio",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
562724,2190,1516,"PITIOT, Carla Betina",224,"Federal Unidos por una Nueva Argentina",2,C.A.B.A.,NEGATIVO
562725,2190,1615,"POLLEDO, Carmen",232,PRO,2,C.A.B.A.,AFIRMATIVO
562726,2190,1517,"PRETTO, Pedro Javier",232,PRO,3,Córdoba,AFIRMATIVO
562727,2190,1616,"QUETGLAS, Fabio José",6,"Unión Cívica Radical",1,"Buenos Aires",AFIRMATIVO
562728,2190,1518,"RACH QUIROGA, Analía Alexandra",1,"Frente para la Victoria - PJ",5,Chaco,AUSENTE
562729,2190,1617,"RAMÓN, José Luis",247,Protectora,13,Mendoza,AFIRMATIVO
562730,2190,1520,"RAMOS, Alejandro Ariel",242,"Primero Argentina",21,"Santa Fe",NEGATIVO
562731,2190,1618,"RAUSCHENBERGER, Ariel",2,Justicialista,11,"La Pampa",AFIRMATIVO
562732,2190,1521,"RAVERTA, María Fernanda",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
562733,2190,1619,"REGIDOR BELLEDONE, Estela Mercedes",6,"Unión Cívica Radical",7,Corrientes,AFIRMATIVO
562734,2190,1620,"REYES, Roxana Nahir",6,"Unión Cívica Radical",20,"Santa Cruz",AFIRMATIVO
562735,2190,1401,"RICCARDO, José Luis",6,"Unión Cívica Radical",19,"San Luis",AFIRMATIVO
562736,2190,1648,"RICCI, Nadia Lorena",6,"Unión Cívica Radical",20,"Santa Cruz",AFIRMATIVO
562737,2190,1522,"RISTA, Olga María",6,"Unión Cívica Radical",3,Córdoba,AFIRMATIVO
562738,2190,1621,"RODENAS, Alejandra",243,"Nuevo Espacio Santafesino",21,"Santa Fe",NEGATIVO
562739,2190,1523,"RODRIGUEZ, Matías David",1,"Frente para la Victoria - PJ",23,"Tierra del Fuego",AUSENTE
562740,2190,1524,"RODRIGUEZ, Rodrigo Martín",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
562741,2190,1525,"ROMA, Carlos Gastón",232,PRO,23,"Tierra del Fuego",AFIRMATIVO
562742,2190,1622,"ROMERO, Jorge Antonio",1,"Frente para la Victoria - PJ",7,Corrientes,AUSENTE
562743,2190,1003,"ROSSI, Agustín",1,"Frente para la Victoria - PJ",21,"Santa Fe",AUSENTE
562744,2190,1623,"ROSSO, Victoria",244,"Unidad Justicialista",19,"San Luis",NEGATIVO
562745,2190,1527,"RUIZ ARAGÓN, José Arnaldo",1,"Frente para la Victoria - PJ",7,Corrientes,AUSENTE
562746,2190,1624,"RUSSO, Laura",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
562747,2190,1625,"SAADI, Gustavo Arturo",237,"Elijo Catamarca",4,Catamarca,AFIRMATIVO
562748,2190,1626,"SAHAD, Julio Enrique",232,PRO,12,"La Rioja",AFIRMATIVO
562749,2190,1627,"SALVAREZZA, Roberto",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
562750,2190,1320,"SANTILLÁN, Walter Marcelo",1,"Frente para la Victoria - PJ",24,Tucumán,AUSENTE
562751,2190,1628,"SAPAG, Alma Liliana",16,"Movimiento Popular Neuquino",15,Neuquén,AFIRMATIVO
562752,2190,1407,"SCAGLIA, Gisela",232,PRO,21,"Santa Fe",AFIRMATIVO
562753,2190,1629,"SCHLERETH, David Pablo",232,PRO,15,Neuquén,AFIRMATIVO
562754,2190,1321,"SCHMIDT LIERMANN, Cornelia",232,PRO,2,C.A.B.A.,AFIRMATIVO
562755,2190,566,"SCIOLI, Daniel",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
562756,2190,1528,"SELVA, Carlos Américo",224,"Federal Unidos por una Nueva Argentina",1,"Buenos Aires",NEGATIVO
562757,2190,1630,"SIERRA, Magdalena",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
562758,2190,1631,"SILEY, Vanesa",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
562759,2190,1529,"SNOPEK, Alejandro",224,"Federal Unidos por una Nueva Argentina",10,Jujuy,NEGATIVO
562760,2190,1133,"SOLÁ, Felipe Carlos",245,"Red por Argentina",1,"Buenos Aires",NEGATIVO
562761,2190,808,"SOLANAS, Julio Rodolfo",1,"Frente para la Victoria - PJ",8,"Entre Ríos",AUSENTE
562762,2190,1531,"SORAIRE, Mirta Alicia",1,"Frente para la Victoria - PJ",24,Tucumán,AUSENTE
562763,2190,1411,"SORIA, María Emilia",1,"Frente para la Victoria - PJ",16,"Río Negro",AUSENTE
562764,2190,1632,"STEFANI, Héctor Antonio",232,PRO,23,"Tierra del Fuego",AFIRMATIVO
562765,2190,1633,"SUAREZ LASTRA, Facundo",6,"Unión Cívica Radical",2,C.A.B.A.,AFIRMATIVO
562766,2190,1534,"TABOADA, Jorge",200,"Cultura, Educación y Trabajo",6,Chubut,AUSENTE
562767,2190,1535,"TAILHADE, Luis Rodolfo",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
562768,2190,1237,"TERADA, Alicia",171,"Coalición Cívica",5,Chaco,AFIRMATIVO
562769,2190,1017,"TONELLI, Pablo Gabriel",232,PRO,2,C.A.B.A.,AFIRMATIVO
562770,2190,1536,"TORELLO, Pablo",232,PRO,1,"Buenos Aires",AFIRMATIVO
562771,2190,1420,"TUNDIS, Mirta",224,"Federal Unidos por una Nueva Argentina",1,"Buenos Aires",NEGATIVO
562772,2190,1538,"URROZ, Paula",232,PRO,1,"Buenos Aires",AFIRMATIVO
562773,2190,1634,"VALLEJOS, María Fernanda",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
562774,2190,1635,"VALLONE, Andres Alberto",244,"Unidad Justicialista",19,"San Luis",NEGATIVO
562775,2190,1636,"VAZQUEZ, Juan Benedicto",1,"Frente para la Victoria - PJ",20,"Santa Cruz",AUSENTE
562776,2190,1540,"VERA GONZALEZ, Orieta Cecilia",171,"Coalición Cívica",4,Catamarca,AFIRMATIVO
562777,2190,1637,"VIGO, Alejandra María",177,"Córdoba Federal",3,Córdoba,AFIRMATIVO
562778,2190,1638,"VILLA, Natalia Soledad",232,PRO,1,"Buenos Aires",AFIRMATIVO
562779,2190,1541,"VILLALONGA, Juan Carlos",232,PRO,2,C.A.B.A.,AFIRMATIVO
562780,2190,1542,"VILLAVICENCIO, María Teresita",235,"Evolución Radical",24,Tucumán,NEGATIVO
562781,2190,1543,"VOLNOVICH, Luana",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
