"date","votingId","legislator","party","region","vote","photoUrl","videoUrl"
"1998-03-25 21:50:00",3451,"ISEQUILLA, Amalia","Part. Prov. San Luis","San Luis","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G327.jpg",
"1998-03-25 21:50:00",3451,"JOGA, Vicente Bienvenido","Justicialista","Formosa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G379.jpg",
"1998-03-25 21:50:00",3451,"JURI, Amado Nicomedes","Justicialista","Tucumán","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G83.jpg",
"1998-03-25 21:50:00",3451,"KENT de SAADI, María del Pilar","Justicialista","Catamarca","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4010.jpg",
"1998-03-25 21:50:00",3451,"LAFFERRIERE, Ricardo Emilio","Unión Cívica Radical","Entre Ríos","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G380.jpg",
"1998-03-25 21:50:00",3451,"LAMBERTO, Oscar Santiago","Justicialista","Santa Fe","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A1317.jpg",
"1998-03-25 21:50:00",3451,"LARRABURU, Damaso","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A2858.jpg",
"1998-03-25 21:50:00",3451,"LATORRE, Roxana Itati","Justicialista","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A3756.jpg",
"1998-03-25 21:50:00",3451,"LENCE, Héctor","Justicialista","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G328.jpg",
"1998-03-25 21:50:00",3451,"LEYBA de MARTI, Beatriz","Unión Cívica Radical","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A3546.jpg",
"1998-03-25 21:50:00",3451,"LIPONEZKY de AMAVET, Sara G.","Justicialista","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G329.jpg",
"1998-03-25 21:50:00",3451,"LISSI, Liliana","Unión Cívica Radical","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A2276.jpg",
"1998-03-25 21:50:00",3451,"LLAMOSAS, Fernando Elías","Unión Cívica Radical","Misiones","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A3777.jpg",
"1998-03-25 21:50:00",3451,"LÖFFLER, Ernesto Adrian","Movimiento Popular Fueguino","Tierra del Fuego","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A2605.jpg",
"1998-03-25 21:50:00",3451,"LOPEZ ARIAS, Marcelo Eduardo","Justicialista","Salta","PRESIDENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A156.jpg",
"1998-03-25 21:50:00",3451,"LOPEZ, Elsa Isabel","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G330.jpg",
