"date","votingId","legislator","party","region","vote","photoUrl","videoUrl"
"1994-06-10 00:03:00",3593,"BERHONGARAY, Antonio Tomás","Unión Cívica Radical","La Pampa","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G137.jpg",
"1994-06-10 00:03:00",3593,"BERMUDEZ, María del Pilar","Justicialista","Jujuy","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G21.jpg",
"1994-06-10 00:03:00",3593,"BIANCHI SILVESTRE, Marcela Alejandra","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4163.jpg",
"1994-06-10 00:03:00",3593,"BISCHOF, Enrique","Movimiento Popular Fueguino","Tierra del Fuego","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G139.jpg",
"1994-06-10 00:03:00",3593,"BONINO, Miguel Angel","Unión Cívica Radical","San Luis","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A3475.jpg",
"1994-06-10 00:03:00",3593,"BONOMI, Silvia Mónica","Unión Cívica Radical","Buenos Aires","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G235.jpg",
"1994-06-10 00:03:00",3593,"BORDA, Osvaldo","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G22.jpg",
"1994-06-10 00:03:00",3593,"BRACCHI, Osvaldo Américo","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G23.jpg",
"1994-06-10 00:03:00",3593,"BRANDA, Carlos Ernesto","Justicialista","Formosa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G142.jpg",
"1994-06-10 00:03:00",3593,"BRAVO, Alfredo Pedro","AL. H. T. E. (Socialista)","Capital Federal","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A87.jpg",
"1994-06-10 00:03:00",3593,"BRESER, Adalberto Edgardo","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G236.jpg",
"1994-06-10 00:03:00",3593,"BRUNELLI, Naldo Raul Adalberto","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G237.jpg",
"1994-06-10 00:03:00",3593,"BRUZZO, Omar Obdulio","Unión Cívica Radical","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G73.jpg",
"1994-06-10 00:03:00",3593,"BULLRICH, Patricia","Justicialista","Capital Federal","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4665.jpg",
"1994-06-10 00:03:00",3593,"BUSSI, Antonio Domingo","Fuerza Republicana","Tucumán","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G238.jpg",
"1994-06-10 00:03:00",3593,"CABIRON, Juan Carlos","Unión Cívica Radical","Buenos Aires","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G239.jpg",
"1994-06-10 00:03:00",3593,"CAIMMI, Fernando Enrique","Justicialista","Santa Fe","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G228.jpg",
"1994-06-10 00:03:00",3593,"CALLABA, Anibal","Autonomista de Corrientes","Corrientes","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G240.jpg",
"1994-06-10 00:03:00",3593,"CAMARA, Mario Miguel","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G241.jpg",
"1994-06-10 00:03:00",3593,"CAMAÑO, Eduardo Oscar","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A31.jpg",
"1994-06-10 00:03:00",3593,"CAMPERO, Rodolfo Martín","Unión Cívica Radical","Tucumán","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G242.jpg",
"1994-06-10 00:03:00",3593,"CARCA, Elisa Beatriz","Unión Cívica Radical","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4680.jpg",
"1994-06-10 00:03:00",3593,"CASARI de ALARCIA, Leonor","Justicialista","Córdoba","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G149.jpg",
"1994-06-10 00:03:00",3593,"CASTILLO, José Luis","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G150.jpg",
"1994-06-10 00:03:00",3593,"CASTILLO, Oscar Anibal","Unión Cívica Radical","Catamarca","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G75.jpg",
"1994-06-10 00:03:00",3593,"CASTRO, Carlos José","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G243.jpg",
"1994-06-10 00:03:00",3593,"CEBALLOS, Walter Alberto","Unión Cívica Radical","San Luis","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G77.jpg",
"1994-06-10 00:03:00",3593,"CERDERA, Rogelio Rafael","Justicialista","San Juan","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G245.jpg",
"1994-06-10 00:03:00",3593,"CLOSS, Ramón Alberto","Unión Cívica Radical","Misiones","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G244.jpg",
"1994-06-10 00:03:00",3593,"CORCHUELO BLASCO, José Manuel","Justicialista","Chubut","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A3790.jpg",
"1994-06-10 00:03:00",3593,"CROSTELLI, Juan Carlos","Justicialista","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G25.jpg",
"1994-06-10 00:03:00",3593,"D'ALESSANDRO, Miguel H.","Justicialista","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G153.jpg",
"1994-06-10 00:03:00",3593,"D'AMBROSIO, Angel Mario","Unión Cívica Radical","Santa Fe","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G78.jpg",
"1994-06-10 00:03:00",3593,"D'ELIA, Roberto Antonio","Unión Cívica Radical","Buenos Aires","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G246.jpg",
"1994-06-10 00:03:00",3593,"DAUD, Jorge Carlos","Justicialista","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4086.jpg",
"1994-06-10 00:03:00",3593,"DEL FABRO, Lilian del Carmen","Unión Cívica Radical","Santa Fe","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G247.jpg",
"1994-06-10 00:03:00",3593,"DELLEPIANE, Carlos Francisco","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4338.jpg",
"1994-06-10 00:03:00",3593,"DI TULIO, Hector Horacio","Unión Cívica Radical","Santa Cruz","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G80.jpg",
"1994-06-10 00:03:00",3593,"DIAZ MARTINEZ, Jorge Raúl","Justicialista","Catamarca","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G248.jpg",
"1994-06-10 00:03:00",3593,"DIGON, Roberto","Justicialista","Capital Federal","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G401.jpg",
"1994-06-10 00:03:00",3593,"DRISALDI, María Rita","Justicialista","Santa Cruz","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A3736.jpg",
"1994-06-10 00:03:00",3593,"DUMON, José Gabriel","Unión Cívica Radical","Buenos Aires","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A943.jpg",
"1994-06-10 00:03:00",3593,"DURAÑONA y VEDIA, Francisco","Unión Centro Democrático","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G27.jpg",
"1994-06-10 00:03:00",3593,"DURRIEU, Marcela Margarita","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G28.jpg",
"1994-06-10 00:03:00",3593,"ESCOBAR, Jorge Alberto","Justicialista","San Juan","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A2044.jpg",
"1994-06-10 00:03:00",3593,"ESTEVEZ BOERO, Guillermo E.","AL. H. T. E. (Socialista)","Santa Fe","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G157.jpg",
"1994-06-10 00:03:00",3593,"FABRISSIN, Carlos Alberto","Unión Cívica Radical","Santa Fe","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G250.jpg",
"1994-06-10 00:03:00",3593,"FALLETI, Julio Cesar José","Movimiento Popular Neuquino","Neuquén","ABSTENCION","https://votaciones.hcdn.gob.ar/public/diputados/images/G158.jpg",
"1994-06-10 00:03:00",3593,"FAYAD, Victor Manuel Federico","Unión Cívica Radical","Mendoza","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A16.jpg",
"1994-06-10 00:03:00",3593,"FELGUERAS, Ricardo Ernesto","Unión Cívica Radical","La Pampa","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G159.jpg",
"1994-06-10 00:03:00",3593,"FERNANDEZ GILL, Guillermo","MODIN","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G85.jpg",
"1994-06-10 00:03:00",3593,"FERNANDEZ MEIJIDE, Graciela","Frente Grande","Capital Federal","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G251.jpg",
"1994-06-10 00:03:00",3593,"FIGUEROA, Pedro Octavio","Movimiento Popular Jujeño","Jujuy","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G164.jpg",
"1994-06-10 00:03:00",3593,"FLORES, Rafael Horacio","Justicialista","Santa Cruz","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A2797.jpg",
"1994-06-10 00:03:00",3593,"FOLLONI, Jorge Oscar","Renovador de Salta","Salta","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A3797.jpg",
"1994-06-10 00:03:00",3593,"FRAGOSO, Francisco Ulises","Unión Cívica Radical","Chaco","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G252.jpg",
"1994-06-10 00:03:00",3593,"FUNES, Carlos Delcio","Justicialista","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G253.jpg",
"1994-06-10 00:03:00",3593,"GALANTE, Pedro Jorge Roque","Unión Cívica Radical","Entre Ríos","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G254.jpg",
"1994-06-10 00:03:00",3593,"GALLO, Orlando Juan","MODIN","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G168.jpg",
"1994-06-10 00:03:00",3593,"GALVAN, Raul Alfredo","Unión Cívica Radical","La Rioja","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G169.jpg",
"1994-06-10 00:03:00",3593,"GARAY, Nicolás Alfredo","Liberal de Corrientes","Corrientes","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G171.jpg",
"1994-06-10 00:03:00",3593,"GARCIA MORENO, Miguel Angel","Justicialista","Capital Federal","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G255.jpg",
"1994-06-10 00:03:00",3593,"GAUNA, Juan Octavio","Unión Cívica Radical","Capital Federal","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G87.jpg",
"1994-06-10 00:03:00",3593,"GAZIA, Rodolfo Mauricio","Justicialista","La Pampa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G256.jpg",
"1994-06-10 00:03:00",3593,"GIMENEZ, Delfor Abel","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G257.jpg",
"1994-06-10 00:03:00",3593,"GIMENEZ, Ramón Francisco","Justicialista","Formosa","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G258.jpg",
"1994-06-10 00:03:00",3593,"GIOJA, José Luis","Justicialista","San Juan","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A50989.jpg",
"1994-06-10 00:03:00",3593,"GOLPE MONTIEL, Nestor Lino","Unión Cívica Radical","Entre Ríos","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G88.jpg",
"1994-06-10 00:03:00",3593,"GOLPE, Carlos Horacio","Justicialista","Misiones","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G259.jpg",
"1994-06-10 00:03:00",3593,"GOMEZ CENTURION, Carlos E.","Bloquista de San Juan","San Juan","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G175.jpg",
"1994-06-10 00:03:00",3593,"GONZALEZ CABAÑAS, Tomás W.","Justicialista","Corrientes","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G34.jpg",
"1994-06-10 00:03:00",3593,"GONZALEZ GAVIOLA, Juan Horacio","Justicialista","Mendoza","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G91.jpg",
"1994-06-10 00:03:00",3593,"GONZALEZ, Antonio Erman","Justicialista","Capital Federal","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G260.jpg",
"1994-06-10 00:03:00",3593,"GRANADOS, Dulce","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A3458.jpg",
"1994-06-10 00:03:00",3593,"GREEN, Gustavo Adolfo","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G35.jpg",
"1994-06-10 00:03:00",3593,"GUERRERO, Luis Serafín","Justicialista","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G60.jpg",
"1994-06-10 00:03:00",3593,"GUZMAN, María Cristina","Movimiento Popular Jujeño","Jujuy","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G92.jpg",
"1994-06-10 00:03:00",3593,"HARDY, Anibal Osvaldo","Mov. Integ. y Desarrollo","Formosa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G177.jpg",
"1994-06-10 00:03:00",3593,"HERNANDEZ, Antonio María","Unión Cívica Radical","Córdoba","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G93.jpg",
"1994-06-10 00:03:00",3593,"HERRERA ARIAS, Manuel H.","Justicialista","Santiago del Estero","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G180.jpg",
"1994-06-10 00:03:00",3593,"HERRERA, Bernardo Eligio","Justicialista","La Rioja","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G37.jpg",
"1994-06-10 00:03:00",3593,"HUMADA, Raul","Justicialista","Misiones","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G181.jpg",
"1994-06-10 00:03:00",3593,"IBARBIA, José María","Unión Centro Democrático","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G182.jpg",
"1994-06-10 00:03:00",3593,"IBARRECHE, Julio Cesar","Fuerza Republicana","Tucumán","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G94.jpg",
"1994-06-10 00:03:00",3593,"ITURRE, Cesar Eusebio","Justicialista","Santiago del Estero","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G39.jpg",
"1994-06-10 00:03:00",3593,"JAUNARENA, José Horacio","Unión Cívica Radical","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G10.jpg",
"1994-06-10 00:03:00",3593,"JUNCOSA, Rodolfo Aldo","Renovador de Salta","Salta","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G261.jpg",
"1994-06-10 00:03:00",3593,"KAEHLER, Ernesto Rolando","Justicialista","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G262.jpg",
"1994-06-10 00:03:00",3593,"KAMMERATH, Germán Luis","Unión Centro Democrático","Córdoba","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G263.jpg",
"1994-06-10 00:03:00",3593,"KELLY, Elsa Diana Rosa","Unión Cívica Radical","Capital Federal","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G184.jpg",
"1994-06-10 00:03:00",3593,"KESSLER, Ana Raquel","Justicialista","Capital Federal","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G264.jpg",
"1994-06-10 00:03:00",3593,"KOTH, Carlos","Unión Cívica Radical","Misiones","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G185.jpg",
"1994-06-10 00:03:00",3593,"LAFALLA, Arturo Pedro","Justicialista","Mendoza","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A2384.jpg",
"1994-06-10 00:03:00",3593,"LAHOZ, José Fernando","Justicialista","Corrientes","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G265.jpg",
"1994-06-10 00:03:00",3593,"LAMBERTO, Oscar Santiago","Justicialista","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A1317.jpg",
"1994-06-10 00:03:00",3593,"LARRABURU, Damaso","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A2858.jpg",
"1994-06-10 00:03:00",3593,"LECONTE, Ricardo Guillermo","Liberal de Corrientes","Corrientes","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G95.jpg",
"1994-06-10 00:03:00",3593,"LEGUIZAMON, María Laura","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4695.jpg",
"1994-06-10 00:03:00",3593,"LLOPIS, Enrique Raúl","AL. H. T. E. (Socialista)","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G266.jpg",
"1994-06-10 00:03:00",3593,"LOPEZ ARIAS, Marcelo Eduardo","Justicialista","Salta","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A156.jpg",
"1994-06-10 00:03:00",3593,"LOPEZ, Alcides Humberto","Unión Cívica Radical","Entre Ríos","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G96.jpg",
"1994-06-10 00:03:00",3593,"LOPEZ, José Augusto","Justicialista","San Juan","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G267.jpg",
"1994-06-10 00:03:00",3593,"LOSADA, Luis Enrique","Unión Cívica Radical","Misiones","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G187.jpg",
"1994-06-10 00:03:00",3593,"LYNCH, Carlos Alberto","Unión Cívica Radical","Formosa","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G188.jpg",
"1994-06-10 00:03:00",3593,"MACEDO, Horacio Antonio","Justicialista","Jujuy","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G269.jpg",
"1994-06-10 00:03:00",3593,"MACHADO, Oscar Alfredo","Unión Cívica Radical","Rio Negro","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G189.jpg",
"1994-06-10 00:03:00",3593,"MAIDANA, Elsa H.","Renovador de Salta","Salta","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G270.jpg",
"1994-06-10 00:03:00",3593,"MANFREDOTTI, Carlos","Justicialista","Tierra del Fuego","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G191.jpg",
"1994-06-10 00:03:00",3593,"MAQUEDA, Juan Carlos","Justicialista","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G41.jpg",
"1994-06-10 00:03:00",3593,"MARCOLLI, Miguel","Justicialista","Catamarca","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G42.jpg",
"1994-06-10 00:03:00",3593,"MARCOS, Ricardo Ernesto","Unión Cívica Radical","Capital Federal","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/G194.jpg",
"1994-06-10 00:03:00",3593,"MARTINEZ GARBINO, Emilio Raúl","Justicialista","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4498.jpg",
"1994-06-10 00:03:00",3593,"MARTINEZ, Esteban","Justicialista","Tierra del Fuego","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/G271.jpg",
"1994-06-10 00:03:00",3593,"MARTINEZ, Manuel Luis","Unión Cívica Radical","Buenos Aires","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A3461.jpg",
"1994-06-10 00:03:00",3593,"MARTINEZ, Silvia Virginia","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A1474.jpg",
