"date","votingId","legislator","party","region","vote","photoUrl","videoUrl"
"2003-12-18 01:41:00",3152,"ABALOS, Roberto José","Unión Cívica Radical","Santiago del Estero","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4068.jpg",
"2003-12-18 01:41:00",3152,"ABDALA, Josefina","Unión Cívica Radical","Mendoza","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4313.jpg",
"2003-12-18 01:41:00",3152,"ACCAVALLO, Julio César","FREPASO","Rio Negro","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4069.jpg",
"2003-12-18 01:41:00",3152,"AGUERO, Elda Susana","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4285.jpg",
"2003-12-18 01:41:00",3152,"ALARCON, María del Carmen","Justicialista","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A2096.jpg",
"2003-12-18 01:41:00",3152,"ALCHOURON, Guillermo Eduardo","Acción por la República","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A2515.jpg",
"2003-12-18 01:41:00",3152,"ALONSO, Gumersindo Federico","Partido Nuevo Contra la Corrupción","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4315.jpg",
"2003-12-18 01:41:00",3152,"ALVAREZ, Juan José","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4316.jpg",
"2003-12-18 01:41:00",3152,"ALVAREZ, Roque Tobías","Justicialista","Tucumán","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4071.jpg",
"2003-12-18 01:41:00",3152,"AMSTUTZ, Guillermo","Justicialista","Mendoza","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4072.jpg",
"2003-12-18 01:41:00",3152,"ARGÜELLO, Jorge","Justicialista","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4317.jpg",
"2003-12-18 01:41:00",3152,"ARNOLD, Eduardo Ariel","Justicialista","Santa Cruz","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4318.jpg",
"2003-12-18 01:41:00",3152,"ARTOLA, Isabel Amanda","Frente Popular Bonaerense","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4319.jpg",
"2003-12-18 01:41:00",3152,"ATANASOF, Alfredo Néstor","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A1795.jpg",
"2003-12-18 01:41:00",3152,"BAIGORRI, Guillermo Francisco","Justicialista","San Juan","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4320.jpg",
"2003-12-18 01:41:00",3152,"BAIGORRIA, Miguel Angel","Justicialista","Tierra del Fuego","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4075.jpg",
"2003-12-18 01:41:00",3152,"BALADRON, Manuel Justo","Justicialista","La Pampa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A3059.jpg",
"2003-12-18 01:41:00",3152,"BALTUZZI, Angel Enzo","Justicialista","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4076.jpg",
"2003-12-18 01:41:00",3152,"BARBAGELATA, María Elena","Partido Socialista","C.A.B.A.","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A2599.jpg",
"2003-12-18 01:41:00",3152,"BASILE, Daniel Armando","Justicialista","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4157.jpg",
"2003-12-18 01:41:00",3152,"BASTEIRO, Sergio Ariel","Partido Socialista","Buenos Aires","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4078.jpg",
"2003-12-18 01:41:00",3152,"BASUALDO, Roberto","Justicialista","San Juan","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4079.jpg",
"2003-12-18 01:41:00",3152,"BAYONZO, Liliana Amelia","Unión Cívica Radical","Chaco","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4058.jpg",
"2003-12-18 01:41:00",3152,"BECCANI, Alberto Juan","Unión Cívica Radical","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4321.jpg",
"2003-12-18 01:41:00",3152,"BEJARANO, Mario Fernando","Justicialista","Formosa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4322.jpg",
"2003-12-18 01:41:00",3152,"BERTOLYOTTI, Delma Noemí","Justicialista","Entre Ríos","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4402.jpg",
"2003-12-18 01:41:00",3152,"BERTONE, Rosana Andrea","Justicialista","Tierra del Fuego","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4080.jpg",
"2003-12-18 01:41:00",3152,"BIANCHI SILVESTRE, Marcela Alejandra","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4163.jpg",
"2003-12-18 01:41:00",3152,"BLANCO, Jesus Abel","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4082.jpg",
"2003-12-18 01:41:00",3152,"BONACORSI, Juan Carlos","Unidad Federalista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4323.jpg",
"2003-12-18 01:41:00",3152,"BONASSO, Miguel Luis","Partido de la Revolucion Democratica","C.A.B.A.","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4324.jpg",
"2003-12-18 01:41:00",3152,"BORSANI, Luis Gustavo","Unión Cívica Radical","Mendoza","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50953.jpg",
"2003-12-18 01:41:00",3152,"BORTOLOZZI de BOGADO, Adriana Raquel","Justicialista","Formosa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4083.jpg",
"2003-12-18 01:41:00",3152,"BOSCH, Irene Miriam","Frente Renovador","Misiones","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4326.jpg",
"2003-12-18 01:41:00",3152,"BOSSA, Mauricio","U. Ce. De.","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4309.jpg",
"2003-12-18 01:41:00",3152,"BREARD, Noel Eugenio","Unión Cívica Radical","Corrientes","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4167.jpg",
"2003-12-18 01:41:00",3152,"BROWN, Carlos Ramón","Justicialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50686.jpg",
"2003-12-18 01:41:00",3152,"CACERES, Gladys Antonia","Justicialista","La Rioja","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4429.jpg",
"2003-12-18 01:41:00",3152,"CAFIERO, Mario Alejandro","A.R.I","Buenos Aires","NEGATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A1396.jpg",
