"date","votingId","legislator","party","region","vote","photoUrl","videoUrl"
"2015-10-07 17:26:37",1,"CARRILLO, María del Carmen","Frente para la Victoria - PJ","Tucumán","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50779.jpg",
"2015-10-07 17:26:37",1,"CARRIÓ, Elisa María Avelina","Coalición Cívica - ARI - UNEN","C.A.B.A.","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A3815.jpg",
"2015-10-07 17:26:37",1,"CARRIZO, Ana Carla","SUMA + UNEN","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50810.jpg",
"2015-10-07 17:26:37",1,"CARRIZO, Nilda Mabel","Frente para la Victoria - PJ","Tucumán","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50879.jpg",
"2015-10-07 17:26:37",1,"CARRIZO, Soledad","Unión Cívica Radical","Córdoba","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A50821.jpg",
"2015-10-07 17:26:37",1,"CASAÑAS, Juan Francisco","Unión Cívica Radical","Tucumán","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4747.jpg",
"2015-10-07 17:26:37",1,"CASELLES, Graciela María","Frente para la Victoria - PJ","San Juan","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4633.jpg",
"2015-10-07 17:26:37",1,"CASERIO, Carlos Alberto","Unión por Córdoba","Córdoba","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A50822.jpg",
"2015-10-07 17:26:37",1,"CASTRO, Sandra Daniela","Frente para la Victoria - PJ","San Juan","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50858.jpg",
"2015-10-07 17:26:37",1,"CEJAS, Jorge Alberto","Frente para la Victoria - PJ","Rio Negro","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4593.jpg",
"2015-10-07 17:26:37",1,"CIAMPINI, José Alberto","Frente para la Victoria - PJ","Neuquén","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50740.jpg",
"2015-10-07 17:26:37",1,"CICILIANI, Alicia Mabel","Partido Socialista","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4756.jpg",
"2015-10-07 17:26:37",1,"CIGOGNA, Luis Francisco Jorge","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4162.jpg",
"2015-10-07 17:26:37",1,"CLERI, Marcos","Frente para la Victoria - PJ","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50754.jpg",
"2015-10-07 17:26:37",1,"COBOS, Julio César Cleto","Unión Cívica Radical","Mendoza","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50843.jpg",
"2015-10-07 17:26:37",1,"COMELLI, Alicia Marcela","Movimiento Popular Neuquino","Neuquén","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4331.jpg","https://www.youtube.com/watch?v=Osmgue8-lII"
"2015-10-07 17:26:37",1,"CONTI, Diana Beatriz","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4440.jpg",
"2015-10-07 17:26:37",1,"CONTRERA, Mónica Graciela","Frente para la Victoria - PJ","Chubut","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50780.jpg",
"2015-10-07 17:26:37",1,"CORTINA, Roy","Partido Socialista","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4611.jpg",
"2015-10-07 17:26:37",1,"COSTA, Eduardo Raúl","Unión Cívica Radical","Santa Cruz","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4755.jpg",
"2015-10-07 17:26:37",1,"CREMER DE BUSTI, María Cristina","Unión por Entre Ríos","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4600.jpg",
"2015-10-07 17:26:37",1,"CUCCOVILLO, Ricardo Oscar","Partido Socialista","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4688.jpg",
"2015-10-07 17:26:37",1,"D'AGOSTINO, Jorge Marcelo","Unión Cívica Radical","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50835.jpg",
"2015-10-07 17:26:37",1,"D'ALESSANDRO, Marcelo Silvio","Frente Renovador","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50783.jpg",
"2015-10-07 17:26:37",1,"DAER, Héctor Ricardo","Frente Renovador","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50784.jpg",
"2015-10-07 17:26:37",1,"DAS NEVES, Mario","Trabajo y Dignidad","Chubut","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A50818.jpg",
"2015-10-07 17:26:37",1,"DATO, Alfredo Carlos","Frente para la Victoria - PJ","Tucumán","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4614.jpg",
"2015-10-07 17:26:37",1,"DE FERRARI RUEDA, Patricia","Unión Cívica Radical","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50714.jpg",
"2015-10-07 17:26:37",1,"DE GENNARO, Victor Norberto","Unidad Popular","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50691.jpg",
"2015-10-07 17:26:37",1,"DE MENDIGUREN, José Ignacio","Frente Renovador","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50785.jpg",
"2015-10-07 17:26:37",1,"DE NARVAEZ, Francisco","Unión Celeste y Blanco","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4441.jpg",
"2015-10-07 17:26:37",1,"DEL CAÑO, Nicolás","PTS - Frente de Izquierda","Mendoza","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50844.jpg",
"2015-10-07 17:26:37",1,"DEPETRI, Edgardo Fernando","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4569.jpg",
"2015-10-07 17:26:37",1,"di TULLIO, Juliana","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4443.jpg","https://www.youtube.com/watch?v=JNys_zXsQQ0"
"2015-10-07 17:26:37",1,"DIAZ BANCALARI, José María","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A19.jpg",
"2015-10-07 17:26:37",1,"DIAZ ROIG, Juan Carlos","Frente para la Victoria - PJ","Formosa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4500.jpg","https://www.youtube.com/watch?v=_5cSyPVKEoM"
"2015-10-07 17:26:37",1,"DOMINGUEZ, Julián Andrés","Frente para la Victoria - PJ","Buenos Aires","PRESIDENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A50671.jpg",
"2015-10-07 17:26:37",1,"DONDA PÉREZ, Victoria Analía","Libres del Sur","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4657.jpg",
"2015-10-07 17:26:37",1,"DONKIN, Carlos Guillermo","Frente para la Victoria - PJ","Formosa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4839.jpg",
"2015-10-07 17:26:37",1,"DUCLOS, Omar Arnaldo","GEN","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50692.jpg",
"2015-10-07 17:26:37",1,"DURAND CORNEJO, Guillermo Mario","Conservador Popular","Salta","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50854.jpg",
"2015-10-07 17:26:37",1,"EHCOSOR, María Azucena","Frente Renovador","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A50786.jpg",
"2015-10-07 17:26:37",1,"ELORRIAGA, Osvaldo Enrique","Frente para la Victoria - PJ","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50723.jpg",
"2015-10-07 17:26:37",1,"ESPER, Laura Reneé","Frente Renovador","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50787.jpg",
"2015-10-07 17:26:37",1,"FABIANI, Eduardo Alberto","Social Cristiano","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50788.jpg",
"2015-10-07 17:26:37",1,"FELETTI, Roberto José","Frente para la Victoria - PJ","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50702.jpg",
"2015-10-07 17:26:37",1,"FERNANDEZ BLANCO, María Cristina","Unión Cívica Radical","Jujuy","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50890.jpg",
"2015-10-07 17:26:37",1,"FERNÁNDEZ MENDÍA, Gustavo Rodolfo","Partido Justicialista La Pampa","La Pampa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50839.jpg",
"2015-10-07 17:26:37",1,"FERNANDEZ SAGASTI, Anabel","Frente para la Victoria - PJ","Mendoza","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50735.jpg",
"2015-10-07 17:26:37",1,"FERREYRA, Araceli Susana Del Rosario","Frente para la Victoria - PJ","Corrientes","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50719.jpg","https://www.youtube.com/watch?v=k4bkQIfbyHI"
"2015-10-07 17:26:37",1,"FIAD, Mario Raymundo","Unión Cívica Radical","Jujuy","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4737.jpg",
"2015-10-07 17:26:37",1,"FRANCIONI, Fabián Marcelo","Frente para la Victoria - PJ","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50710.jpg",
"2015-10-07 17:26:37",1,"GAGLIARDI, Josué","Frente para la Victoria - PJ","Rio Negro","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50790.jpg",
"2015-10-07 17:26:37",1,"GAILLARD, Ana Carolina","Frente para la Victoria - PJ","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50833.jpg",
"2015-10-07 17:26:37",1,"GALLARDO, Miriam Graciela del Valle","Frente para la Victoria - PJ","Tucumán","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4778.jpg",
"2015-10-07 17:26:37",1,"GARCIA, Andrea Fabiana","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50681.jpg",
"2015-10-07 17:26:37",1,"GARCÍA, María Teresa","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4447.jpg",
"2015-10-07 17:26:37",1,"GARRIDO, Manuel","Unión Cívica Radical","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50709.jpg",
"2015-10-07 17:26:37",1,"GDANSKY, Carlos Enrique","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50674.jpg",
"2015-10-07 17:26:37",1,"GERVASONI, Lautaro","Frente para la Victoria - PJ","Entre Ríos","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50834.jpg",
"2015-10-07 17:26:37",1,"GIACCONE, Claudia Alejandra","Frente para la Victoria - PJ","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50753.jpg",
"2015-10-07 17:26:37",1,"GIACOMINO, Daniel Oscar","Frente para la Victoria - PJ","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50712.jpg",
"2015-10-07 17:26:37",1,"GIANNETTASIO, Graciela María","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4694.jpg",
"2015-10-07 17:26:37",1,"GILL, Martín Rodrigo","Frente para la Victoria - PJ","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50823.jpg",
"2015-10-07 17:26:37",1,"GIMÉNEZ, Patricia Viviana","Unión Cívica Radical","Mendoza","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50845.jpg",
"2015-10-07 17:26:37",1,"GIUSTOZZI, Rubén Darío","Social Cristiano","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50791.jpg",
"2015-10-07 17:26:37",1,"GOMEZ BULL, Mauricio Ricardo","Frente para la Victoria - PJ","Santa Cruz","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50862.jpg",
"2015-10-07 17:26:37",1,"GONZÁLEZ, Gladys Esther","Unión PRO","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4771.jpg",
"2015-10-07 17:26:37",1,"GONZÁLEZ, Josefina Victoria","Frente para la Victoria - PJ","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50866.jpg",
"2015-10-07 17:26:37",1,"GONZALEZ, Juan Dante","Frente para la Victoria - PJ","Mendoza","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4640.jpg",
"2015-10-07 17:26:37",1,"GONZALEZ, Verónica Evangelina","Frente para la Victoria - PJ","Tierra del Fuego","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50874.jpg",
"2015-10-07 17:26:37",1,"GRANADOS, Dulce","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A3458.jpg",
"2015-10-07 17:26:37",1,"GRIBAUDO, Christian Alejandro","Unión PRO","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A4692.jpg",
"2015-10-07 17:26:37",1,"GROSSO, Leonardo","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50683.jpg",
"2015-10-07 17:26:37",1,"GUCCIONE, José Daniel","Fte. Renov. de la Conc. Misiones - FPV-PJ","Misiones","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50738.jpg",
"2015-10-07 17:26:37",1,"GUTIERREZ, Héctor María","Unión Cívica Radical","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50793.jpg",
"2015-10-07 17:26:37",1,"GUTIERREZ, Mónica Edith","Frente para la Victoria - PJ","Córdoba","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50711.jpg",
"2015-10-07 17:26:37",1,"GUZMÁN, Sandro Adrián","No Integra Bloque","Buenos Aires","AUSENTE","https://votaciones.hcdn.gob.ar/public/diputados/images/A50794.jpg",
"2015-10-07 17:26:37",1,"HARISPE, Gastón","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50672.jpg",
"2015-10-07 17:26:37",1,"HELLER, Carlos Salomón","Solidario SI","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4763.jpg",
"2015-10-07 17:26:37",1,"HERRERA, Griselda Noemí","Frente para la Victoria - PJ","La Rioja","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50732.jpg",
"2015-10-07 17:26:37",1,"HERRERA, José Alberto","Frente Cívico por Santiago","Santiago del Estero","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4595.jpg",
"2015-10-07 17:26:37",1,"IANNI, Ana María","Frente para la Victoria - PJ","Santa Cruz","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50751.jpg",
"2015-10-07 17:26:37",1,"ISA, Evita Nélida","Frente para la Victoria - PJ","Salta","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50855.jpg",
"2015-10-07 17:26:37",1,"JAVKIN, Pablo Lautaro","Coalición Cívica - ARI - UNEN","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50867.jpg",
"2015-10-07 17:26:37",1,"JUÁREZ, Manuel Humberto","Frente Cívico por Santiago","Santiago del Estero","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50872.jpg",
"2015-10-07 17:26:37",1,"JUÁREZ, Myrian del Valle","Fte. Cívico y Social de Catamarca","Catamarca","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50806.jpg",
"2015-10-07 17:26:37",1,"JUNIO, Juan Carlos Isaac","Solidario SI","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50773.jpg",
"2015-10-07 17:26:37",1,"KOSINER, Pablo Francisco Juan","Frente para la Victoria - PJ","Salta","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50741.jpg",
"2015-10-07 17:26:37",1,"KRONEBERGER, Daniel Ricardo","Unión Cívica Radical","La Pampa","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50730.jpg",
"2015-10-07 17:26:37",1,"KUNKEL, Carlos Miguel","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A4446.jpg",
"2015-10-07 17:26:37",1,"LAGORIA, Elia Nelly","Trabajo y Dignidad","Chubut","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50819.jpg",
"2015-10-07 17:26:37",1,"LANDAU, Jorge Alberto","Frente para la Victoria - PJ","Buenos Aires","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A116.jpg",
"2015-10-07 17:26:37",1,"LARROQUE, Andrés","Frente para la Victoria - PJ","C.A.B.A.","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50704.jpg",
"2015-10-07 17:26:37",1,"LASPINA, Luciano Andrés","Unión PRO","Santa Fe","AFIRMATIVO","https://votaciones.hcdn.gob.ar/public/diputados/images/A50884.jpg",
