id,voting_id,legislador_id,legislador,bloque_id,bloque,provincia_id,provincia,voto
331514,1291,930,"AGUAD, Oscar Raúl",6,"Unión Cívica Radical",3,Córdoba,ABSTENCION
331515,1291,1035,"AGUIRRE DE SORIA, Hilda Clelia",1,"Frente para la Victoria - PJ",12,"La Rioja",AFIRMATIVO
331516,1291,1036,"ALBARRACIN, Jorge Luis",148,"Consenso Federal",13,Mendoza,NEGATIVO
331517,1291,496,"ALBRISI, César Alfredo",132,"Frente Justicia Unión y Libertad",3,Córdoba,NEGATIVO
331518,1291,1037,"ALCUAZ, Horacio Alberto",133,"Coalición Cívica - ARI - GEN - UPT",1,"Buenos Aires",NEGATIVO
331519,1291,1038,"ALFARO, Germán Enrique",1,"Frente para la Victoria - PJ",24,Tucumán,AFIRMATIVO
331520,1291,820,"ALVAREZ, Juan José",149,"Unión Celeste y Blanco",1,"Buenos Aires",NEGATIVO
331521,1291,1039,"ALVARO, Héctor Jorge",131,"De la Concertación",13,Mendoza,AFIRMATIVO
331522,1291,1040,"AMENTA, Marcelo Eduardo",158,"Convergencia Federal",1,"Buenos Aires",AUSENTE
331523,1291,1041,"ARBO, José Ameghino",135,"Partido Liberal de Corrientes",7,Corrientes,NEGATIVO
331524,1291,1042,"ARDID, Mario Rolando",82,"Partido Nuevo Contra la Corrupción",3,Córdoba,NEGATIVO
331525,1291,1043,"ARETA, María Josefa",125,"Frente de Todos",7,Corrientes,AFIRMATIVO
331526,1291,1044,"ARGÜELLO, Octavio",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
331527,1291,932,"ARRIAGA, Julio Esteban",130,"Unión Peronista",16,"Río Negro",NEGATIVO
331528,1291,933,"AUGSBURGER, Silvia",66,"Partido Socialista",21,"Santa Fe",NEGATIVO
331529,1291,934,"AZCOITI, Pedro José",6,"Unión Cívica Radical",1,"Buenos Aires",AFIRMATIVO
331530,1291,499,"BALADRON, Manuel Justo",1,"Frente para la Victoria - PJ",11,"La Pampa",AFIRMATIVO
331531,1291,1045,"BALDATA, Griselda Angela",133,"Coalición Cívica - ARI - GEN - UPT",3,Córdoba,AFIRMATIVO
331532,1291,935,"BARAGIOLA, Vilma Rosana",6,"Unión Cívica Radical",1,"Buenos Aires",AUSENTE
331533,1291,936,"BARRIONUEVO, José Luis",124,"Nacional Sindical",4,Catamarca,AUSENTE
331534,1291,1046,"BARRIOS, Miguel Angel",66,"Partido Socialista",21,"Santa Fe",NEGATIVO
331535,1291,1149,"BARTOLUCCI, Gilda Liliana",132,"Frente Justicia Unión y Libertad",19,"San Luis",NEGATIVO
331536,1291,722,"BASTEIRO, Sergio Ariel",136,"Encuentro Popular y Social",1,"Buenos Aires",AFIRMATIVO
331537,1291,724,"BAYONZO, Liliana Amelia",6,"Unión Cívica Radical",5,Chaco,AFIRMATIVO
331538,1291,1047,"BEDANO, Nora Esther",1,"Frente para la Victoria - PJ",3,Córdoba,AFIRMATIVO
331539,1291,1048,"BELOUS, Nélida",159,"Proyecto Progresista",23,"Tierra del Fuego",AFIRMATIVO
331540,1291,1049,"BENAS, Verónica Claudia",160,"Solidaridad e Igualdad (SI)",21,"Santa Fe",NEGATIVO
331541,1291,1050,"BERNAZZA, Claudia Alicia",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
331542,1291,937,"BERRAUTE, Ana",1,"Frente para la Victoria - PJ",21,"Santa Fe",AFIRMATIVO
331543,1291,938,"BERTOL, Paula María",111,"Propuesta Republicana",2,C.A.B.A.,NEGATIVO
331544,1291,725,"BERTONE, Rosana Andrea",1,"Frente para la Victoria - PJ",23,"Tierra del Fuego",AFIRMATIVO
331545,1291,1051,"BEVERAGGI, Margarita Beatriz",6,"Unión Cívica Radical",5,Chaco,AFIRMATIVO
331546,1291,372,"BIANCHI SILVESTRE, Marcela Alejandra",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
331547,1291,1052,"BIANCHI, Ivana María",132,"Frente Justicia Unión y Libertad",19,"San Luis",AUSENTE
